Record ID,Policy Number,Driver ID,Vehicle ID,Vehicle Model Year,Location ID,Premium
4507,1009202,12202,51,2007,334,298
4508,1009247,12247,56,2007,583,289
4515,1009469,12469,62,2007,591,253
4519,1009621,12621,78,2007,246,256
4523,1009819,12819,81,2007,129,407
4525,1009988,12988,47,2007,207,195
4533,1010192,13192,37,2007,159,300
4544,1011179,14179,35,2007,359,289
4557,1011830,14830,12,2007,309,252
4563,1012048,15048,49,2007,320,279
4576,1012891,15891,54,2007,320,244
4583,1013202,16202,51,2007,245,273
4592,1013604,16604,15,2007,246,272
4610,1014757,17757,63,2007,287,378
4618,1015028,18028,2,2007,237,200
4619,1015162,18162,23,2007,204,301
4625,1015430,18430,74,2007,545,227
4628,1015486,18486,69,2007,13,250
4631,1015752,18752,74,2007,136,157
4636,1015934,18934,55,2007,417,307
4641,1016216,19216,75,2007,447,310
4652,1016507,19507,13,2007,280,266
4655,1016587,19587,6,2007,249,206
4669,1017265,20265,41,2007,60,348
4680,1017499,20499,20,2007,109,282
4684,1017613,20613,80,2007,331,471
4685,1017628,20628,33,2007,197,327
4689,1017866,20866,66,2007,298,243
4737,1019972,22972,18,2007,313,201
4740,1020114,23114,84,2007,239,334
4752,1020649,23649,68,2007,507,298
4777,1021645,24645,50,2007,521,215
4782,1021715,24715,27,2007,232,307
4800,1022383,25383,60,2007,172,333
4823,1023733,26733,70,2007,278,226
4838,1024364,27364,60,2007,235,275
4843,1024642,27642,13,2007,421,280
4855,1024968,27968,65,2007,520,260
4857,1025037,28037,75,2007,494,197
4862,1025223,28223,80,2007,217,281
4866,1025322,28322,72,2007,574,224
4870,1025729,28729,59,2007,195,280
4877,1026062,29062,77,2007,433,231
4878,1026122,29122,53,2007,501,243
4886,1026455,29455,36,2007,410,337
4887,1026585,29585,61,2007,546,260
4895,1026897,29897,81,2007,480,282
4907,1027261,30261,61,2007,369,166
4908,1027265,30265,62,2007,482,225
4910,1027373,30373,69,2007,179,298
4917,1027848,30848,30,2007,344,387
4918,1027882,30882,61,2007,404,197
4993,1000570,3570,28,2007,127,178
4995,1001046,4046,6,2007,322,315
4997,1001594,4594,80,2007,324,311
5008,1004970,7970,48,2007,82,233
5014,1005301,8301,48,2007,502,315
5017,1006514,9514,78,2007,436,269
5021,1007219,10219,74,2007,130,201
5026,1009295,12295,18,2007,169,224
5033,1010503,13503,54,2007,183,314
5038,1011211,14211,6,2007,253,283
5094,1021233,24233,57,2007,555,301
5095,1021282,24282,62,2007,247,224
5102,1021856,24856,32,2007,267,226
5109,1022347,25347,28,2007,122,326
5125,1025815,28815,87,2007,319,399
5128,1026199,29199,49,2007,20,269
5131,1026650,29650,20,2007,178,205
5134,1027558,30558,7,2007,22,251
5149,1029599,32599,50,2007,146,220
5160,1000561,3561,18,2007,323,374
5168,1000988,3988,64,2007,482,340
5183,1001458,4458,32,2007,290,344
5198,1002129,5129,64,2007,554,246
5222,1003118,6118,81,2007,404,342
5229,1003346,6346,11,2007,294,249
5230,1003357,6357,22,2007,120,280
5235,1003574,6574,16,2007,101,177
5261,1004146,7146,59,2007,49,290
5276,1004863,7863,87,2007,232,258
5284,1005269,8269,75,2007,469,310
5293,1005783,8783,21,2007,270,294
5295,1006070,9070,27,2007,194,155
5300,1006393,9393,47,2007,174,324
5321,1007129,10129,45,2007,293,263
5330,1007525,10525,82,2007,422,327
5341,1007757,10757,19,2007,66,346
5343,1007830,10830,11,2007,303,268
5351,1007986,10986,83,2007,329,226
5360,1008387,11387,78,2007,352,335
5394,1009821,12821,75,2007,424,288
5396,1009847,12847,73,2007,552,254
5398,1009917,12917,61,2007,66,232
5406,1010274,13274,21,2007,233,270
5411,1010369,13369,49,2007,516,262
5423,1010944,13944,18,2007,109,217
5454,1012351,15351,22,2007,396,202
5476,1013260,16260,20,2007,180,300
5483,1013628,16628,52,2007,538,283
5494,1014102,17102,71,2007,316,209
5495,1014179,17179,68,2007,307,234
5507,1014692,17692,81,2007,431,206
5508,1014953,17953,55,2007,447,279
5510,1014983,17983,57,2007,429,260
5522,1015561,18561,64,2007,311,223
5526,1015704,18704,46,2007,26,225
5534,1016047,19047,20,2007,298,256
5535,1016066,19066,1,2007,286,242
5539,1016166,19166,20,2007,185,265
5540,1016196,19196,78,2007,19,185
5543,1016336,19336,20,2007,435,288
5605,1018673,21673,35,2007,13,202
5630,1019258,22258,72,2007,140,311
5633,1019346,22346,43,2007,27,222
5645,1019947,22947,42,2007,63,341
5665,1020760,23760,76,2007,6,295
5686,1021519,24519,39,2007,189,223
5690,1021597,24597,27,2007,390,233
5691,1021772,24772,56,2007,331,340
5694,1021897,24897,47,2007,243,252
5701,1022533,25533,86,2007,26,309
5705,1022561,25561,76,2007,474,177
5707,1022607,25607,47,2007,281,204
5708,1022636,25636,70,2007,381,338
5717,1022904,25904,59,2007,50,375
5723,1023086,26086,25,2007,287,261
5725,1023176,26176,31,2007,144,171
5733,1023468,26468,39,2007,248,305
5754,1024511,27511,84,2007,162,448
5788,1025898,28898,66,2007,384,260
5798,1026477,29477,55,2007,562,320
5800,1026512,29512,79,2007,268,299
5815,1027120,30120,50,2007,319,238
5822,1027370,30370,24,2007,114,276
5823,1027388,30388,71,2007,493,292
5836,1027851,30851,31,2007,74,211
5863,1029709,32709,51,2007,462,229
5868,1029788,32788,72,2007,404,186
5876,1001721,4721,84,2007,340,317
5884,1009262,12262,19,2007,364,226
5887,1011186,14186,66,2007,480,366
5892,1015339,18339,58,2007,545,216
5895,1018366,21366,56,2007,288,257
5909,1000693,3693,29,2007,126,415
5947,1005583,8583,74,2007,600,153
5969,1008652,11652,56,2007,315,180
5972,1009673,12673,45,2007,130,216
5983,1011521,14521,26,2007,49,265
5984,1011603,14603,41,2007,284,307
5990,1012389,15389,53,2007,562,229
6021,1017453,20453,46,2007,432,287
6039,1022384,25384,1,2007,152,229
6050,1023778,26778,72,2007,544,188
6061,1025969,28969,37,2007,322,229
6078,1029517,32517,75,2007,316,231
6082,1000153,3153,69,2007,483,218
6096,1000869,3869,54,2007,210,219
6111,1001649,4649,8,2007,288,225
6113,1001676,4676,40,2007,199,251
6119,1002040,5040,33,2007,277,200
6139,1003695,6695,61,2007,525,275
6149,1004068,7068,57,2007,56,253
6162,1004723,7723,61,2007,515,166
6166,1004885,7885,71,2007,231,197
6168,1005148,8148,28,2007,66,257
6169,1005212,8212,41,2007,121,391
6190,1006163,9163,78,2007,380,269
6195,1006540,9540,50,2007,139,378
6228,1008036,11036,59,2007,439,292
6230,1008159,11159,66,2007,180,292
6234,1008438,11438,73,2007,511,217
6235,1008474,11474,75,2007,334,261
6240,1008588,11588,83,2007,86,247
6253,1008844,11844,27,2007,31,338
6266,1009304,12304,59,2007,475,215
6274,1009631,12631,29,2007,164,290
6302,1010994,13994,55,2007,417,286
6312,1011272,14272,46,2007,121,435
6335,1012526,15526,48,2007,392,333
6336,1012534,15534,60,2007,318,223
6343,1012963,15963,70,2007,423,291
6352,1013148,16148,71,2007,538,271
6364,1013551,16551,30,2007,102,260
6368,1013717,16717,74,2007,134,291
6377,1014170,17170,48,2007,173,202
6378,1014185,17185,31,2007,202,265
6413,1015806,18806,54,2007,459,317
6415,1015920,18920,49,2007,522,217
6419,1016101,19101,49,2007,566,260
6434,1016462,19462,81,2007,209,364
6435,1016463,19463,5,2007,187,216
6458,1017361,20361,84,2007,175,267
6468,1017847,20847,73,2007,575,165
6474,1017945,20945,33,2007,188,354
6490,1018800,21800,54,2007,458,248
6491,1018801,21801,52,2007,208,347
6497,1019029,22029,60,2007,29,394
6505,1019227,22227,78,2007,544,314
6512,1019541,22541,64,2007,174,259
6518,1019835,22835,61,2007,308,289
6519,1019842,22842,53,2007,442,233
6520,1019858,22858,48,2007,576,462
6521,1019979,22979,83,2007,368,324
6536,1020462,23462,62,2007,339,226
6564,1021851,24851,26,2007,385,359
6575,1022189,25189,53,2007,513,312
6577,1022246,25246,19,2007,280,271
6587,1022627,25627,87,2007,115,263
6609,1023499,26499,11,2007,314,231
6615,1023763,26763,42,2007,338,232
6620,1023890,26890,65,2007,105,305
6623,1023954,26954,31,2007,52,348
6624,1024065,27065,52,2007,2,247
6644,1024983,27983,86,2007,67,286
6657,1025733,28733,62,2007,163,196
6663,1026054,29054,55,2007,281,170
6669,1026433,29433,83,2007,232,312
6674,1026842,29842,44,2007,305,292
6675,1026846,29846,87,2007,296,281
6697,1028125,31125,53,2007,230,179
6703,1028386,31386,34,2007,34,195
6711,1028728,31728,77,2007,338,245
6724,1029403,32403,62,2007,252,282
6748,1008979,11979,50,2007,194,355
6750,1011943,14943,10,2007,240,313
6752,1012788,15788,57,2007,356,229
6763,1029269,32269,47,2007,31,236
6777,1002385,5385,51,2007,303,265
6787,1004903,7903,55,2007,174,420
6829,1011041,14041,38,2007,190,328
6835,1011735,14735,47,2007,127,250
6849,1014202,17202,33,2007,11,236
6852,1014775,17775,50,2007,168,290
6856,1015384,18384,54,2007,507,308
6857,1015535,18535,80,2007,517,216
6859,1015741,18741,63,2007,222,333
6872,1019247,22247,31,2007,158,193
6886,1021136,24136,51,2007,591,252
6891,1021501,24501,65,2007,314,390
6899,1022527,25527,7,2007,85,343
6900,1022755,25755,61,2007,270,422
6922,1026964,29964,39,2007,277,322
6927,1027682,30682,66,2007,472,280
6935,1029163,32163,37,2007,73,341
6944,1000098,3098,45,2007,63,285
7004,1002917,5917,79,2007,334,264
7007,1003019,6019,82,2007,17,361
7017,1003389,6389,79,2007,515,251
7026,1003829,6829,28,2007,103,218
7029,1003899,6899,27,2007,27,275
7035,1004074,7074,68,2007,79,356
7037,1004095,7095,6,2007,213,204
7044,1004289,7289,67,2007,190,359
7059,1005243,8243,41,2007,241,267
7072,1006004,9004,28,2007,188,289
7092,1006623,9623,63,2007,91,170
7095,1006711,9711,79,2007,321,260
7097,1006743,9743,80,2007,19,200
7101,1006961,9961,43,2007,333,251
7103,1007035,10035,58,2007,488,285
7105,1007078,10078,37,2007,167,238
7116,1007598,10598,28,2007,137,211
7124,1008031,11031,69,2007,446,246
7126,1008238,11238,73,2007,509,306
7133,1008635,11635,74,2007,363,154
7173,1010135,13135,56,2007,562,345
7174,1010165,13165,82,2007,90,314
7187,1010515,13515,28,2007,317,169
7197,1010806,13806,28,2007,29,307
7199,1010844,13844,78,2007,365,279
7203,1011033,14033,51,2007,576,283
7205,1011308,14308,61,2007,526,239
7209,1011345,14345,63,2007,549,152
7212,1011682,14682,59,2007,11,286
7215,1011743,14743,58,2007,154,255
7267,1014669,17669,3,2007,308,281
7273,1014749,17749,58,2007,33,381
7290,1015470,18470,46,2007,393,232
7315,1016858,19858,81,2007,312,392
7319,1017059,20059,15,2007,46,177
7320,1017103,20103,36,2007,239,250
7326,1017401,20401,53,2007,375,299
7333,1017654,20654,83,2007,303,381
7349,1018521,21521,1,2007,296,225
7358,1019079,22079,64,2007,572,257
7359,1019179,22179,75,2007,150,342
7361,1019315,22315,43,2007,269,291
7367,1019580,22580,50,2007,406,310
7373,1020022,23022,9,2007,53,184
7384,1020581,23581,65,2007,72,306
7385,1020586,23586,45,2007,12,405
7386,1020679,23679,66,2007,589,245
7388,1020711,23711,44,2007,228,348
7396,1021384,24384,64,2007,10,235
7401,1021567,24567,15,2007,305,286
7402,1021574,24574,19,2007,286,301
7427,1023081,26081,78,2007,220,219
7428,1023083,26083,73,2007,71,339
7437,1023287,26287,58,2007,429,305
7438,1023295,26295,13,2007,212,329
7447,1023613,26613,34,2007,279,140
7451,1023851,26851,75,2007,211,237
7454,1023957,26957,55,2007,442,322
7463,1024466,27466,53,2007,17,347
7481,1025029,28029,57,2007,74,232
7482,1025057,28057,52,2007,468,293
7492,1025419,28419,13,2007,303,241
7502,1025913,28913,12,2007,318,249
7510,1026279,29279,62,2007,213,263
7527,1027013,30013,81,2007,12,342
7533,1027278,30278,82,2007,523,238
7543,1027588,30588,39,2007,145,331
7551,1028051,31051,23,2007,288,276
7559,1028253,31253,71,2007,343,340
7574,1028933,31933,75,2007,358,287
7595,1029928,32928,23,2007,20,345
7596,1030000,33000,53,2007,457,314
7636,1003493,6493,53,2007,537,358
7639,1003936,6936,81,2007,82,359
7645,1004533,7533,85,2007,133,358
7658,1007029,10029,34,2007,265,235
7668,1008304,11304,56,2007,23,342
7677,1009452,12452,75,2007,57,289
7708,1015027,18027,72,2007,500,263
7710,1015402,18402,37,2007,60,314
7725,1016754,19754,56,2007,305,246
7740,1018556,21556,50,2007,107,254
7750,1020478,23478,74,2007,83,272
7754,1020849,23849,79,2007,444,216
7759,1021437,24437,75,2007,500,343
7763,1022307,25307,57,2007,111,279
7764,1022317,25317,9,2007,288,160
7769,1023494,26494,77,2007,419,252
7776,1025109,28109,78,2007,218,225
7790,1028425,31425,73,2007,517,329
7791,1028611,31611,64,2007,497,278
7796,1029283,32283,80,2007,581,202
7803,1000172,3172,73,2007,199,250
7812,1001149,4149,72,2007,186,264
7843,1003390,6390,49,2007,550,256
7876,1005006,8006,65,2007,72,320
7884,1005155,8155,46,2007,403,221
7895,1005618,8618,11,2007,316,271
7912,1006408,9408,57,2007,51,230
7923,1006861,9861,48,2007,238,297
7928,1006996,9996,57,2007,550,265
7948,1007876,10876,42,2007,185,310
7951,1007997,10997,74,2007,473,225
7956,1008464,11464,18,2007,77,256
7960,1008602,11602,71,2007,450,131
7965,1008726,11726,48,2007,486,267
7982,1009325,12325,26,2007,392,338
7987,1009703,12703,53,2007,192,208
8038,1012621,15621,83,2007,332,332
8041,1012848,15848,30,2007,283,235
8043,1012876,15876,23,2007,96,231
8055,1013564,16564,49,2007,306,189
8057,1013612,16612,82,2007,367,186
8061,1013733,16733,80,2007,600,243
8062,1013768,16768,39,2007,15,211
8068,1014283,17283,56,2007,354,201
8080,1014826,17826,68,2007,106,292
8084,1015036,18036,82,2007,371,285
8095,1015344,18344,12,2007,126,245
8103,1015955,18955,82,2007,211,335
8111,1016219,19219,84,2007,172,300
8132,1017474,20474,58,2007,198,309
8154,1018523,21523,44,2007,382,210
8187,1020151,23151,33,2007,97,253
8191,1020292,23292,80,2007,514,288
8199,1020595,23595,84,2007,207,266
8212,1021133,24133,26,2007,142,211
8215,1021238,24238,14,2007,114,384
8224,1021788,24788,81,2007,133,207
8228,1021958,24958,61,2007,431,257
8231,1022038,25038,82,2007,299,323
8232,1022051,25051,58,2007,294,252
8240,1022578,25578,69,2007,180,343
8252,1023190,26190,81,2007,315,471
8255,1023356,26356,77,2007,567,158
8262,1023780,26780,70,2007,538,317
8271,1024358,27358,57,2007,399,257
8280,1024743,27743,18,2007,239,411
8290,1025357,28357,30,2007,212,394
8304,1025816,28816,85,2007,255,257
8306,1025948,28948,51,2007,297,231
8307,1026051,29051,64,2007,242,225
8309,1026206,29206,73,2007,560,240
8320,1026639,29639,54,2007,202,237
8326,1026769,29769,54,2007,23,314
8331,1026994,29994,33,2007,334,269
8347,1027603,30603,59,2007,366,221
8352,1027874,30874,55,2007,117,296
8354,1027934,30934,82,2007,300,318
8356,1028005,31005,40,2007,205,327
8357,1028064,31064,25,2007,45,335
8362,1028254,31254,54,2007,362,412
8366,1028407,31407,60,2007,556,232
8386,1029693,32693,50,2007,434,342
8396,1005837,8837,48,2007,311,346
8397,1005867,8867,15,2007,233,335
8414,1022216,25216,56,2007,552,230
8424,1000872,3872,87,2007,380,251
8431,1001575,4575,54,2007,174,271
8437,1002579,5579,22,2007,124,298
8440,1002885,5885,50,2007,542,260
8446,1004115,7115,29,2007,361,257
8462,1008506,11506,52,2007,303,263
8466,1009093,12093,81,2007,542,297
8467,1009324,12324,37,2007,210,311
8470,1009750,12750,82,2007,183,358
8481,1011615,14615,65,2007,165,345
8483,1012670,15670,11,2007,212,193
8515,1016681,19681,73,2007,443,261
8520,1017675,20675,28,2007,176,304
8521,1017842,20842,20,2007,155,313
8523,1017977,20977,75,2007,135,249
8531,1018509,21509,80,2007,588,286
8533,1018657,21657,34,2007,352,321
8541,1019508,22508,26,2007,102,178
8547,1020703,23703,65,2007,157,269
8556,1022543,25543,13,2007,63,239
8564,1024037,27037,58,2007,58,286
8566,1024428,27428,79,2007,135,332
8572,1025643,28643,69,2007,543,300
8598,1000065,3065,74,2007,42,264
8607,1000349,3349,77,2007,596,179
8613,1000649,3649,39,2007,193,281
8623,1001419,4419,37,2007,132,187
8638,1002079,5079,42,2007,215,210
8639,1002177,5177,31,2007,159,287
8641,1002254,5254,70,2007,551,252
8650,1002530,5530,81,2007,19,348
8658,1002803,5803,49,2007,557,266
8661,1002886,5886,68,2007,439,176
8675,1003397,6397,83,2007,129,376
8678,1003560,6560,60,2007,553,214
8680,1003614,6614,52,2007,129,213
8697,1004453,7453,40,2007,211,270
8713,1005193,8193,2,2007,227,169
8763,1007498,10498,37,2007,417,276
8780,1008328,11328,60,2007,56,303
8794,1009067,12067,73,2007,330,334
8808,1009683,12683,40,2007,353,429
8810,1009735,12735,48,2007,248,249
8811,1009831,12831,81,2007,470,275
8821,1010555,13555,60,2007,81,294
8824,1010722,13722,50,2007,580,202
8827,1010811,13811,33,2007,98,371
8828,1010836,13836,81,2007,20,187
8858,1011848,14848,55,2007,148,312
8862,1011923,14923,62,2007,135,222
8868,1012157,15157,4,2007,257,267
8883,1012887,15887,45,2007,44,237
8884,1012896,15896,61,2007,386,309
8900,1013621,16621,65,2007,553,132
8902,1013666,16666,54,2007,74,251
8904,1013739,16739,43,2007,153,329
8914,1014001,17001,86,2007,60,400
8918,1014198,17198,49,2007,244,219
8923,1014378,17378,68,2007,541,411
8940,1014729,17729,57,2007,96,225
8961,1015609,18609,35,2007,44,182
8970,1016134,19134,21,2007,349,219
8976,1016472,19472,79,2007,354,266
8978,1016564,19564,67,2007,44,189
8979,1016570,19570,14,2007,92,232
8991,1016979,19979,64,2007,222,290
8996,1017230,20230,83,2007,347,276
9007,1017554,20554,75,2007,367,335
9015,1018041,21041,86,2007,183,241
9017,1018085,21085,59,2007,436,233
9023,1018447,21447,38,2007,258,264
9035,1019180,22180,77,2007,512,266
9043,1019563,22563,31,2007,263,167
9056,1020104,23104,5,2007,75,244
9059,1020156,23156,66,2007,32,198
9062,1020257,23257,39,2007,406,263
9069,1020502,23502,51,2007,478,294
9076,1020958,23958,79,2007,72,252
9082,1021209,24209,29,2007,145,200
9089,1021343,24343,46,2007,264,188
9097,1021775,24775,41,2007,316,273
9106,1022408,25408,57,2007,541,217
9124,1023505,26505,66,2007,178,296
9128,1023784,26784,78,2007,323,307
9135,1024305,27305,65,2007,415,261
9146,1025032,28032,57,2007,523,322
9163,1025711,28711,32,2007,196,218
9174,1026093,29093,46,2007,20,257
9191,1027431,30431,74,2007,234,261
9193,1027541,30541,30,2007,384,415
9203,1027953,30953,14,2007,40,212
9214,1028360,31360,60,2007,354,237
9220,1028791,31791,45,2007,20,355
9225,1028974,31974,75,2007,535,276
9226,1028996,31996,80,2007,440,211
9232,1029585,32585,31,2007,193,298
9236,1029636,32636,24,2007,75,326
9239,1029883,32883,81,2007,486,222
9248,1010172,13172,65,2007,67,363
9256,1028194,31194,60,2007,10,231
9268,1001261,4261,61,2007,521,288
9270,1001428,4428,80,2007,140,279
9271,1001611,4611,46,2007,150,255
9273,1001863,4863,83,2007,163,271
9302,1005961,8961,14,2007,38,246
9309,1007754,10754,73,2007,301,327
9311,1008185,11185,60,2007,555,348
9327,1010776,13776,73,2007,555,266
9332,1012014,15014,43,2007,401,240
9333,1012305,15305,29,2007,30,277
9339,1013509,16509,69,2007,340,291
9348,1014910,17910,35,2007,97,202
9355,1016596,19596,48,2007,21,243
9381,1023316,26316,43,2007,382,200
9392,1024390,27390,32,2007,196,202
9411,1027697,30697,54,2007,335,235
9421,1029837,32837,24,2007,159,231
9422,1000027,3027,79,2007,2,287
9430,1000489,3489,65,2007,119,385
9433,1000531,3531,79,2007,492,187
9444,1001178,4178,54,2007,256,283
9449,1001340,4340,54,2007,80,378
9450,1001387,4387,64,2007,272,367
9461,1002009,5009,67,2007,527,254
9470,1002501,5501,20,2007,350,292
9471,1002552,5552,50,2007,359,287
9476,1002622,5622,13,2007,172,287
9501,1003415,6415,28,2007,50,245
9534,1005098,8098,79,2007,456,296
9540,1005459,8459,31,2007,338,191
9543,1005523,8523,76,2007,11,189
9545,1005580,8580,48,2007,319,282
9554,1006053,9053,83,2007,437,240
9557,1006284,9284,63,2007,31,250
9596,1008005,11005,62,2007,455,260
9598,1008151,11151,81,2007,292,261
9607,1008734,11734,36,2007,218,328
9611,1009005,12005,54,2007,428,255
9617,1009342,12342,70,2007,515,268
9623,1009758,12758,38,2007,249,207
9627,1009922,12922,83,2007,177,223
9687,1012778,15778,41,2007,57,281
9695,1013488,16488,5,2007,170,375
9698,1013542,16542,58,2007,327,314
9709,1013931,16931,58,2007,238,220
9731,1014514,17514,48,2007,487,299
9745,1015063,18063,71,2007,273,234
9759,1015701,18701,31,2007,360,280
9760,1015719,18719,21,2007,198,209
9762,1015800,18800,52,2007,32,307
9778,1016516,19516,79,2007,48,248
9782,1016747,19747,7,2007,110,280
9790,1017158,20158,17,2007,312,479
9793,1017204,20204,48,2007,494,259
9795,1017290,20290,19,2007,240,313
